#,Name,Disclosure Date,Rank,Check,Description
"246","auxiliary/dos/http/3com_superstack_switch","2004-06-24","normal","No","3Com SuperStack Switch Denial of Service"
"247","auxiliary/dos/http/apache_commons_fileupload_dos","2014-02-06","normal","No","Apache Commons FileUpload and Apache Tomcat DoS"
"248","auxiliary/dos/http/apache_mod_isapi","2010-03-05","normal","No","Apache mod_isapi Dangling Pointer"
"249","auxiliary/dos/http/apache_range_dos","2011-08-19","normal","No","Apache Range Header DoS (Apache Killer)"
"250","auxiliary/dos/http/apache_tomcat_transfer_encoding","2010-07-09","normal","No","Apache Tomcat Transfer-Encoding Information Disclosure and DoS"
"251","auxiliary/dos/http/brother_debut_dos","2017-11-02","normal","No","Brother Debut http Denial Of Service"
"252","auxiliary/dos/http/cable_haunt_websocket_dos","2020-01-07","normal","No","""Cablehaunt"" Cable Modem WebSocket DoS"
"253","auxiliary/dos/http/canon_wireless_printer","2013-06-18","normal","No","Canon Wireless Printer Denial Of Service"
"254","auxiliary/dos/http/dell_openmanage_post","2004-02-26","normal","No","Dell OpenManage POST Request Heap Overflow (win32)"
"255","auxiliary/dos/http/f5_bigip_apm_max_sessions","","normal","No","F5 BigIP Access Policy Manager Session Exhaustion Denial of Service"
"256","auxiliary/dos/http/flexense_http_server_dos","2018-03-09","normal","Yes","Flexense HTTP Server Denial Of Service"
"257","auxiliary/dos/http/gzip_bomb_dos","2004-01-01","normal","No","Gzip Memory Bomb Denial Of Service"
"258","auxiliary/dos/http/hashcollision_dos","2011-12-28","normal","No","Hashtable Collisions"
"259","auxiliary/dos/http/ibm_lotus_notes","2017-08-31","normal","No","IBM Notes encodeURI DOS"
"260","auxiliary/dos/http/ibm_lotus_notes2","2017-08-31","normal","No","IBM Notes Denial Of Service"
"261","auxiliary/dos/http/marked_redos","","normal","No","marked npm module ""heading"" ReDoS"
"262","auxiliary/dos/http/metasploit_httphandler_dos","2019-09-04","normal","No","Metasploit HTTP(S) handler DoS"
"263","auxiliary/dos/http/monkey_headers","2013-05-30","normal","No","Monkey HTTPD Header Parsing Denial of Service (DoS)"
"264","auxiliary/dos/http/ms15_034_ulonglongadd","","normal","Yes","MS15-034 HTTP Protocol Stack Request Handling Denial-of-Service"
"265","auxiliary/dos/http/nodejs_pipelining","2013-10-18","normal","Yes","Node.js HTTP Pipelining Denial of Service"
"266","auxiliary/dos/http/novell_file_reporter_heap_bof","2012-11-16","normal","No","NFR Agent Heap Overflow Vulnerability"
"267","auxiliary/dos/http/rails_action_view","2013-12-04","normal","No","Ruby on Rails Action View MIME Memory Exhaustion"
"268","auxiliary/dos/http/rails_json_float_dos","2013-11-22","normal","No","Ruby on Rails JSON Processor Floating Point Heap Overflow DoS"
"269","auxiliary/dos/http/slowloris","2009-06-17","normal","No","Slowloris Denial of Service Attack"
"270","auxiliary/dos/http/sonicwall_ssl_format","2009-05-29","normal","No","SonicWALL SSL-VPN Format String Vulnerability"
"271","auxiliary/dos/http/squid_range_dos","2021-05-27","normal","No","Squid Proxy Range Header DoS"
"272","auxiliary/dos/http/tautulli_shutdown_exec","","normal","No","Tautulli v2.1.9 - Shutdown Denial of Service"
"273","auxiliary/dos/http/ua_parser_js_redos","","normal","No","ua-parser-js npm module ReDoS"
"274","auxiliary/dos/http/webkitplus","2018-06-03","normal","No","WebKitGTK+ WebKitFaviconDatabase DoS"
"275","auxiliary/dos/http/webrick_regex","2008-08-08","normal","No","Ruby WEBrick::HTTP::DefaultFileHandler DoS"
"276","auxiliary/dos/http/wordpress_directory_traversal_dos","","normal","No","WordPress Traversal Directory DoS"
"277","auxiliary/dos/http/wordpress_long_password_dos","2014-11-20","normal","No","WordPress Long Password DoS"
"278","auxiliary/dos/http/wordpress_xmlrpc_dos","2014-08-06","normal","No","Wordpress XMLRPC DoS"
"279","auxiliary/dos/http/ws_dos","","normal","No","ws - Denial of Service"
"280","auxiliary/dos/mdns/avahi_portzero","2008-11-14","normal","No","Avahi Source Port 0 DoS"
"281","auxiliary/dos/mirageos/qubes_mirage_firewall_dos","2022-12-04","normal","No","Mirage firewall for QubesOS 0.8.0-0.8.3 Denial of Service (DoS) Exploit"
"282","auxiliary/dos/misc/dopewars","2009-10-05","normal","No","Dopewars Denial of Service"
"283","auxiliary/dos/misc/ibm_sametime_webplayer_dos","2013-11-07","normal","No","IBM Lotus Sametime WebPlayer DoS"
"284","auxiliary/dos/misc/ibm_tsm_dos","2015-12-15","normal","No","IBM Tivoli Storage Manager FastBack Server Opcode 0x534 Denial of Service"
"285","auxiliary/dos/misc/memcached","","normal","No","Memcached Remote Denial of Service"
"286","auxiliary/dos/ntp/ntpd_reserved_dos","2009-10-04","normal","No","NTP.org ntpd Reserved Mode Denial of Service"
"287","auxiliary/dos/pptp/ms02_063_pptp_dos","2002-09-26","normal","No","MS02-063 PPTP Malformed Control Data Kernel Denial of Service"
"288","auxiliary/dos/rpc/rpcbomb","","normal","No","RPC DoS targeting *nix rpcbind/libtirpc"
"289","auxiliary/dos/samba/lsa_addprivs_heap","","normal","No","Samba lsa_io_privilege_set Heap Overflow"
"290","auxiliary/dos/samba/lsa_transnames_heap","","normal","No","Samba lsa_io_trans_names Heap Overflow"
"291","auxiliary/dos/samba/read_nttrans_ea_list","","normal","No","Samba read_nttrans_ea_list Integer Overflow"
"292","auxiliary/dos/sap/sap_soap_rfc_eps_delete_file","","normal","No","SAP SOAP EPS_DELETE_FILE File Deletion"
"293","auxiliary/dos/scada/allen_bradley_pccc","","normal","Yes","DoS Exploitation of Allen-Bradley's Legacy Protocol (PCCC)"
"294","auxiliary/dos/scada/beckhoff_twincat","2011-09-13","normal","No","Beckhoff TwinCAT SCADA PLC 2.11.0.2004 DoS"
"295","auxiliary/dos/scada/d20_tftp_overflow","2012-01-19","normal","No","General Electric D20ME TFTP Server Buffer Overflow DoS"
"296","auxiliary/dos/scada/igss9_dataserver","2011-12-20","normal","No","7-Technologies IGSS 9 IGSSdataServer.exe DoS"
"297","auxiliary/dos/scada/siemens_siprotec4","","normal","No","Siemens SIPROTEC 4 and SIPROTEC Compact EN100 Ethernet Module - Denial of Service"
"298","auxiliary/dos/scada/yokogawa_logsvr","2014-03-10","normal","No","Yokogawa CENTUM CS 3000 BKCLogSvr.exe Heap Buffer Overflow"
"299","auxiliary/dos/smb/smb_loris","2017-06-29","normal","No","SMBLoris NBSS Denial of Service"
"300","auxiliary/dos/smtp/sendmail_prescan","2003-09-17","normal","No","Sendmail SMTP Address prescan Memory Corruption"
"301","auxiliary/dos/solaris/lpd/cascade_delete","","normal","No","Solaris LPD Arbitrary File Delete"
"302","auxiliary/dos/ssl/dtls_changecipherspec","2000-04-26","normal","No","OpenSSL DTLS ChangeCipherSpec Remote DoS"
"303","auxiliary/dos/ssl/dtls_fragment_overflow","2014-06-05","normal","No","OpenSSL DTLS Fragment Buffer Overflow DoS"
"304","auxiliary/dos/ssl/openssl_aesni","2013-02-05","normal","No","OpenSSL TLS 1.1 and 1.2 AES-NI DoS"
"305","auxiliary/dos/syslog/rsyslog_long_tag","2011-09-01","normal","No","rsyslog Long Tag Off-By-Two DoS"
"306","auxiliary/dos/tcp/claymore_dos","2018-02-06","normal","No","Claymore Dual GPU Miner Format String dos attack"
"307","auxiliary/dos/tcp/junos_tcp_opt","","normal","No","Juniper JunOS Malformed TCP Option"
"308","auxiliary/dos/tcp/synflood","","normal","No","TCP SYN Flooder"
"309","auxiliary/dos/upnp/miniupnpd_dos","2013-03-27","normal","No","MiniUPnPd 1.4 Denial of Service (DoS) Exploit"
"310","auxiliary/dos/windows/appian/appian_bpm","2007-12-17","normal","No","Appian Enterprise Business Suite 5.6 SP1 DoS"
"311","auxiliary/dos/windows/browser/ms09_065_eot_integer","2009-11-10","normal","No","Microsoft Windows EOT Font Table Directory Integer Overflow"
"312","auxiliary/dos/windows/ftp/filezilla_admin_user","2005-11-07","normal","No","FileZilla FTP Server Admin Interface Denial of Service"
"313","auxiliary/dos/windows/ftp/filezilla_server_port","2006-12-11","normal","No","FileZilla FTP Server Malformed PORT Denial of Service"
"314","auxiliary/dos/windows/ftp/guildftp_cwdlist","2008-10-12","normal","No","Guild FTPd 0.999.8.11/0.999.14 Heap Corruption"
"315","auxiliary/dos/windows/ftp/iis75_ftpd_iac_bof","2010-12-21","normal","No","Microsoft IIS FTP Server Encoded Response Overflow Trigger"
"316","auxiliary/dos/windows/ftp/iis_list_exhaustion","2009-09-03","normal","No","Microsoft IIS FTP Server LIST Stack Exhaustion"
"317","auxiliary/dos/windows/ftp/solarftp_user","2011-02-22","normal","No","Solar FTP Server Malformed USER Denial of Service"
"318","auxiliary/dos/windows/ftp/titan626_site","2008-10-14","normal","No","Titan FTP Server 6.26.630 SITE WHO DoS"
"319","auxiliary/dos/windows/ftp/vicftps50_list","2008-10-24","normal","No","Victory FTP Server 5.0 LIST DoS"
"320","auxiliary/dos/windows/ftp/winftp230_nlst","2008-09-26","normal","No","WinFTP 2.3.0 NLST Denial of Service"
"321","auxiliary/dos/windows/ftp/xmeasy560_nlst","2008-10-13","normal","No","XM Easy Personal FTP Server 5.6.0 NLST DoS"
"322","auxiliary/dos/windows/ftp/xmeasy570_nlst","2009-03-27","normal","No","XM Easy Personal FTP Server 5.7.0 NLST DoS"
"323","auxiliary/dos/windows/games/kaillera","2011-07-02","normal","No","Kaillera 0.86 Server Denial of Service"
"324","auxiliary/dos/windows/http/http_sys_accept_encoding_dos_cve_2021_31166","2021-05-11","normal","No","Windows IIS HTTP Protocol Stack DOS"
"325","auxiliary/dos/windows/http/ms10_065_ii6_asp_dos","2010-09-14","normal","No","Microsoft IIS 6.0 ASP Stack Exhaustion Denial of Service"
"326","auxiliary/dos/windows/http/pi3web_isapi","2008-11-13","normal","No","Pi3Web ISAPI DoS"
"327","auxiliary/dos/windows/llmnr/ms11_030_dnsapi","2011-04-12","normal","No","Microsoft Windows DNSAPI.dll LLMNR Buffer Underrun DoS"
"328","auxiliary/dos/windows/nat/nat_helper","2006-10-26","normal","No","Microsoft Windows NAT Helper Denial of Service"
"329","auxiliary/dos/windows/rdp/ms12_020_maxchannelids","2012-03-16","normal","No","MS12-020 Microsoft Remote Desktop Use-After-Free DoS"
"330","auxiliary/dos/windows/smb/ms05_047_pnp","","normal","No","Microsoft Plug and Play Service Registry Overflow"
"331","auxiliary/dos/windows/smb/ms06_035_mailslot","2006-07-11","normal","No","Microsoft SRV.SYS Mailslot Write Corruption"
"332","auxiliary/dos/windows/smb/ms06_063_trans","","normal","No","Microsoft SRV.SYS Pipe Transaction No Null"
"333","auxiliary/dos/windows/smb/ms09_001_write","","normal","No","Microsoft SRV.SYS WriteAndX Invalid DataOffset"
"334","auxiliary/dos/windows/smb/ms09_050_smb2_negotiate_pidhigh","","normal","No","Microsoft SRV2.SYS SMB Negotiate ProcessID Function Table Dereference"
"335","auxiliary/dos/windows/smb/ms09_050_smb2_session_logoff","","normal","No","Microsoft SRV2.SYS SMB2 Logoff Remote Kernel NULL Pointer Dereference"
"336","auxiliary/dos/windows/smb/ms10_006_negotiate_response_loop","","normal","No","Microsoft Windows 7 / Server 2008 R2 SMB Client Infinite Loop"
"337","auxiliary/dos/windows/smb/ms10_054_queryfs_pool_overflow","","normal","No","Microsoft Windows SRV.SYS SrvSmbQueryFsInformation Pool Overflow DoS"
"338","auxiliary/dos/windows/smb/ms11_019_electbowser","","normal","No","Microsoft Windows Browser Pool DoS"
"339","auxiliary/dos/windows/smb/rras_vls_null_deref","2006-06-14","normal","No","Microsoft RRAS InterfaceAdjustVLSPointers NULL Dereference"
"340","auxiliary/dos/windows/smb/vista_negotiate_stop","","normal","No","Microsoft Vista SP0 SMB Negotiate Protocol DoS"
"341","auxiliary/dos/windows/smtp/ms06_019_exchange","2004-11-12","normal","No","MS06-019 Exchange MODPROP Heap Overflow"
"342","auxiliary/dos/windows/ssh/sysax_sshd_kexchange","2013-03-17","normal","No","Sysax Multi-Server 6.10 SSHD Key Exchange Denial of Service"
"343","auxiliary/dos/windows/tftp/pt360_write","2008-10-29","normal","No","PacketTrap TFTP Server 2.2.5459.0 DoS"
"344","auxiliary/dos/windows/tftp/solarwinds","2010-05-21","normal","No","SolarWinds TFTP Server 10.4.0.10 Denial of Service"
"345","auxiliary/dos/wireshark/capwap","2014-04-28","normal","No","Wireshark CAPWAP Dissector DoS"
"346","auxiliary/dos/wireshark/chunked","2007-02-22","normal","No","Wireshark chunked_encoding_dissector Function DOS"
"347","auxiliary/dos/wireshark/cldap","2011-03-01","normal","No","Wireshark CLDAP Dissector DOS"
"348","auxiliary/dos/wireshark/ldap","2008-03-28","normal","No","Wireshark LDAP Dissector DOS"
"349","auxiliary/fileformat/badpdf","","normal","No","BADPDF Malicious PDF Creator"
"350","auxiliary/fileformat/multidrop","","normal","No","Windows SMB Multi Dropper"
"351","auxiliary/fileformat/odt_badodt","2018-05-01","normal","No","LibreOffice 6.03 /Apache OpenOffice 4.1.5 Malicious ODT File Generator"
"352","auxiliary/fuzzers/dns/dns_fuzzer","","normal","No","DNS and DNSSEC Fuzzer"
"353","auxiliary/fuzzers/ftp/client_ftp","","normal","No","Simple FTP Client Fuzzer"
"354","auxiliary/fuzzers/ftp/ftp_pre_post","","normal","No","Simple FTP Fuzzer"
"355","auxiliary/fuzzers/http/http_form_field","","normal","No","HTTP Form Field Fuzzer"
"356","auxiliary/fuzzers/http/http_get_uri_long","","normal","No","HTTP GET Request URI Fuzzer (Incrementing Lengths)"
"357","auxiliary/fuzzers/http/http_get_uri_strings","","normal","No","HTTP GET Request URI Fuzzer (Fuzzer Strings)"
"358","auxiliary/fuzzers/ntp/ntp_protocol_fuzzer","","normal","No","NTP Protocol Fuzzer"
"359","auxiliary/fuzzers/smb/smb2_negotiate_corrupt","","normal","No","SMB Negotiate SMB2 Dialect Corruption"
"360","auxiliary/fuzzers/smb/smb_create_pipe","","normal","No","SMB Create Pipe Request Fuzzer"
"361","auxiliary/fuzzers/smb/smb_create_pipe_corrupt","","normal","No","SMB Create Pipe Request Corruption"
"362","auxiliary/fuzzers/smb/smb_negotiate_corrupt","","normal","No","SMB Negotiate Dialect Corruption"
"363","auxiliary/fuzzers/smb/smb_ntlm1_login_corrupt","","normal","No","SMB NTLMv1 Login Request Corruption"
"364","auxiliary/fuzzers/smb/smb_tree_connect","","normal","No","SMB Tree Connect Request Fuzzer"
"365","auxiliary/fuzzers/smb/smb_tree_connect_corrupt","","normal","No","SMB Tree Connect Request Corruption"
"366","auxiliary/fuzzers/smtp/smtp_fuzzer","","normal","No","SMTP Simple Fuzzer"
"367","auxiliary/fuzzers/ssh/ssh_kexinit_corrupt","","normal","No","SSH Key Exchange Init Corruption"
"368","auxiliary/fuzzers/ssh/ssh_version_15","","normal","No","SSH 1.5 Version Fuzzer"
"369","auxiliary/fuzzers/ssh/ssh_version_2","","normal","No","SSH 2.0 Version Fuzzer"
"370","auxiliary/fuzzers/ssh/ssh_version_corrupt","","normal","No","SSH Version Corruption"
"371","auxiliary/fuzzers/tds/tds_login_corrupt","","normal","No","TDS Protocol Login Request Corruption Fuzzer"
"372","auxiliary/fuzzers/tds/tds_login_username","","normal","No","TDS Protocol Login Request Username Fuzzer"
"373","auxiliary/gather/advantech_webaccess_creds","2017-01-21","normal","No","Advantech WebAccess 8.1 Post Authentication Credential Collector"
"374","auxiliary/gather/alienvault_iso27001_sqli","2014-03-30","normal","No","AlienVault Authenticated SQL Injection Arbitrary File Read"
"375","auxiliary/gather/alienvault_newpolicyform_sqli","2014-05-09","normal","No","AlienVault Authenticated SQL Injection Arbitrary File Read"
"376","auxiliary/gather/android_browser_file_theft","","normal","No","Android Browser File Theft"
"377","auxiliary/gather/android_browser_new_tab_cookie_theft","","normal","No","Android Browser ""Open in New Tab"" Cookie Theft"
"378","auxiliary/gather/android_htmlfileprovider","","normal","No","Android Content Provider File Disclosure"
"379","auxiliary/gather/android_object_tag_webview_uxss","2014-10-04","normal","No","Android Open Source Platform (AOSP) Browser UXSS"
"380","auxiliary/gather/android_stock_browser_uxss","","normal","No","Android Open Source Platform (AOSP) Browser UXSS"
"381","auxiliary/gather/apache_rave_creds","","normal","No","Apache Rave User Information Disclosure"
"382","auxiliary/gather/apple_safari_ftp_url_cookie_theft","2015-04-08","normal","No","Apple OSX/iOS/Windows Safari Non-HTTPOnly Cookie Theft"
"383","auxiliary/gather/apple_safari_webarchive_uxss","2013-02-22","normal","No","Mac OS X Safari .webarchive File Format UXSS"
"384","auxiliary/gather/asterisk_creds","","normal","No","Asterisk Gather Credentials"
"385","auxiliary/gather/avtech744_dvr_accounts","","normal","No","AVTECH 744 DVR Account Information Retrieval"
"386","auxiliary/gather/billquick_txtid_sqli","2021-10-22","normal","Yes","BillQuick Web Suite txtID SQLi"
"387","auxiliary/gather/browser_info","2016-03-22","normal","No","HTTP Client Information Gather"
"388","auxiliary/gather/browser_lanipleak","2013-09-05","normal","No","HTTP Client LAN IP Address Gather"
"389","auxiliary/gather/c2s_dvr_password_disclosure","2016-08-19","normal","No","C2S DVR Management Password Disclosure"
"390","auxiliary/gather/censys_search","","normal","No","Censys Search"
"391","auxiliary/gather/cerberus_helpdesk_hash_disclosure","2016-03-07","normal","No","Cerberus Helpdesk User Hash Disclosure"
"392","auxiliary/gather/checkpoint_hostname","2011-12-14","normal","No","CheckPoint Firewall-1 SecuRemote Topology Service Hostname Disclosure"
"393","auxiliary/gather/chrome_debugger","2019-09-24","normal","No","Chrome Debugger Arbitrary File Read / Arbitrary Web Request"
"394","auxiliary/gather/cisco_pvc2300_download_config","2013-07-12","normal","Yes","Cisco PVC2300 POE Video Camera configuration download"
"395","auxiliary/gather/cisco_rv320_config","2019-01-24","normal","No","Cisco RV320/RV326 Configuration Disclosure"
"396","auxiliary/gather/citrix_published_applications","","normal","No","Citrix MetaFrame ICA Published Applications Scanner"
"397","auxiliary/gather/citrix_published_bruteforce","","normal","No","Citrix MetaFrame ICA Published Applications Bruteforcer"
"398","auxiliary/gather/cloud_lookup","","normal","No","Cloud Lookup (and Bypass)"
"399","auxiliary/gather/coldfusion_pwd_props","2013-05-07","normal","Yes","ColdFusion 'password.properties' Hash Extraction"
"400","auxiliary/gather/corpwatch_lookup_id","","normal","No","CorpWatch Company ID Information Search"
"401","auxiliary/gather/corpwatch_lookup_name","","normal","No","CorpWatch Company Name Information Search"
"402","auxiliary/gather/cve_2021_27850_apache_tapestry_hmac_key","2021-04-15","normal","Yes","Apache Tapestry HMAC secret key leak"
"403","auxiliary/gather/d20pass","2012-01-19","normal","No","General Electric D20 Password Recovery"
"404","auxiliary/gather/darkcomet_filedownloader","2012-10-08","normal","No","DarkComet Server Remote File Download Exploit"
"405","auxiliary/gather/dolibarr_creds_sqli","2018-05-30","normal","No","Dolibarr Gather Credentials via SQL Injection"
"406","auxiliary/gather/doliwamp_traversal_creds","2014-01-12","normal","Yes","DoliWamp 'jqueryFileTree.php' Traversal Gather Credentials"
"407","auxiliary/gather/drupal_openid_xxe","2012-10-17","normal","Yes","Drupal OpenID External Entity Injection"
"408","auxiliary/gather/eaton_nsm_creds","2012-06-26","normal","No","Network Shutdown Module sort_values Credential Dumper"
"409","auxiliary/gather/emc_cta_xxe","2014-03-31","normal","No","EMC CTA v10.0 Unauthenticated XXE Arbitrary File Read"
"410","auxiliary/gather/enum_dns","","normal","No","DNS Record Scanner and Enumerator"
"411","auxiliary/gather/eventlog_cred_disclosure","2014-11-05","normal","No","ManageEngine Eventlog Analyzer Managed Hosts Administrator Credential Disclosure"
"412","auxiliary/gather/exchange_proxylogon_collector","2021-03-02","normal","No","Microsoft Exchange ProxyLogon Collector"
"413","auxiliary/gather/external_ip","","normal","No","Discover External IP via Ifconfig.me"
"414","auxiliary/gather/f5_bigip_cookie_disclosure","","normal","No","F5 BIG-IP Backend Cookie Disclosure"
"415","auxiliary/gather/firefox_pdfjs_file_theft","","normal","No","Firefox PDF.js Browser File Theft"
"416","auxiliary/gather/flash_rosetta_jsonp_url_disclosure","2014-07-08","normal","Yes","Flash ""Rosetta"" JSONP GET/POST Response Disclosure"
"417","auxiliary/gather/fortios_vpnssl_traversal_creds_leak","","normal","No","FortiOS Path Traversal Credential Gatherer"
"418","auxiliary/gather/get_user_spns","2014-09-27","normal","No","Gather Ticket Granting Service (TGS) tickets for User Service Principal Names (SPN)"
"419","auxiliary/gather/grandstream_ucm62xx_sql_account_guess","2020-03-30","normal","Yes","Grandstream UCM62xx IP PBX WebSocket Blind SQL Injection Credential Dump"
"420","auxiliary/gather/hikvision_info_disclosure_cve_2017_7921","2017-09-23","normal","Yes","Unauthenticated information disclosure such as configuration, credentials and camera snapshots of a vulnerable Hikvision IP Camera"
"421","auxiliary/gather/hp_enum_perfd","","normal","No","HP Operations Manager Perfd Environment Scanner"
"422","auxiliary/gather/hp_snac_domain_creds","2013-09-09","normal","No","HP ProCurve SNAC Domain Controller Credential Dumper"
"423","auxiliary/gather/http_pdf_authors","","normal","No","Gather PDF Authors"
"424","auxiliary/gather/huawei_wifi_info","2013-11-11","normal","No","Huawei Datacard Information Disclosure Vulnerability"
"425","auxiliary/gather/ibm_bigfix_sites_packages_enum","2019-03-18","normal","No","IBM BigFix Relay Server Sites and Package Enum"
"426","auxiliary/gather/ibm_sametime_enumerate_users","2013-12-27","normal","No","IBM Lotus Notes Sametime User Enumeration"
"427","auxiliary/gather/ibm_sametime_room_brute","2013-12-27","normal","No","IBM Lotus Notes Sametime Room Name Bruteforce"
"428","auxiliary/gather/ibm_sametime_version","2013-12-27","normal","No","IBM Lotus Sametime Version Enumeration"
"429","auxiliary/gather/ie_sandbox_findfiles","2016-08-09","normal","No","Internet Explorer Iframe Sandbox File Name Disclosure Vulnerability"
"430","auxiliary/gather/ie_uxss_injection","2015-02-01","normal","No","MS15-018 Microsoft Internet Explorer 10 and 11 Cross-Domain JavaScript Injection"
"431","auxiliary/gather/impersonate_ssl","","normal","No","HTTP SSL Certificate Impersonation"
"432","auxiliary/gather/ipcamera_password_disclosure","2016-08-16","normal","No","JVC/Siemens/Vanderbilt IP-Camera Readfile Password Disclosure"
"433","auxiliary/gather/java_rmi_registry","","normal","No","Java RMI Registry Interfaces Enumeration"
"434","auxiliary/gather/jenkins_cred_recovery","","normal","Yes","Jenkins Domain Credential Recovery"
"435","auxiliary/gather/jetty_web_inf_disclosure","2021-07-15","normal","Yes","Jetty WEB-INF File Disclosure"
"436","auxiliary/gather/joomla_com_realestatemanager_sqli","2015-10-22","normal","Yes","Joomla Real Estate Manager Component Error-Based SQL Injection"
"437","auxiliary/gather/joomla_contenthistory_sqli","2015-10-22","normal","Yes","Joomla com_contenthistory Error-Based SQL Injection"
"438","auxiliary/gather/joomla_weblinks_sqli","2014-03-02","normal","Yes","Joomla weblinks-categories Unauthenticated SQL Injection Arbitrary File Read"
"439","auxiliary/gather/kerberos_enumusers","","normal","No","Kerberos Domain User Enumeration"
"440","auxiliary/gather/konica_minolta_pwd_extract","","normal","No","Konica Minolta Password Extractor"
"441","auxiliary/gather/lansweeper_collector","","normal","No","Lansweeper Credential Collector"
"442","auxiliary/gather/ldap_esc_vulnerable_cert_finder","2021-06-17","normal","No","Misconfigured Certificate Template Finder"
"443","auxiliary/gather/ldap_hashdump","2020-07-23","normal","No","LDAP Information Disclosure"
"444","auxiliary/gather/ldap_query","2022-05-19","normal","No","LDAP Query and Enumeration Module"
"445","auxiliary/gather/manageengine_adaudit_plus_xnode_enum","","normal","Yes","ManageEngine ADAudit Plus Xnode Enumeration"
"446","auxiliary/gather/manageengine_datasecurity_plus_xnode_enum","","normal","Yes","ManageEngine DataSecurity Plus Xnode Enumeration"
"447","auxiliary/gather/mantisbt_admin_sqli","2014-02-28","normal","No","MantisBT Admin SQL Injection Arbitrary File Read"
"448","auxiliary/gather/mcafee_epo_xxe","2015-01-06","normal","No","McAfee ePolicy Orchestrator Authenticated XXE Credentials Exposure"
"449","auxiliary/gather/memcached_extractor","","normal","No","Memcached Extractor"
"450","auxiliary/gather/microweber_lfi","2022-01-30","normal","Yes","Microweber CMS v1.2.10 Local File Inclusion (Authenticated)"
"451","auxiliary/gather/mikrotik_winbox_fileread","2018-08-02","normal","No","Mikrotik Winbox Arbitrary File Read"
"452","auxiliary/gather/mongodb_js_inject_collection_enum","2014-06-07","normal","No","MongoDB NoSQL Collection Enumeration Via Injection"
"453","auxiliary/gather/ms14_052_xmldom","2014-09-09","normal","No","MS14-052 Microsoft Internet Explorer XMLDOM Filename Disclosure"
"454","auxiliary/gather/mybb_db_fingerprint","2014-02-13","normal","Yes","MyBB Database Fingerprint"
"455","auxiliary/gather/natpmp_external_address","","normal","No","NAT-PMP External Address Scanner"
"456","auxiliary/gather/netgear_password_disclosure","","normal","Yes","NETGEAR Administrator Password Disclosure"
"457","auxiliary/gather/nis_bootparamd_domain","","normal","No","NIS bootparamd Domain Name Disclosure"
"458","auxiliary/gather/nis_ypserv_map","","normal","No","NIS ypserv Map Dumper"
"459","auxiliary/gather/nuuo_cms_bruteforce","2018-10-11","normal","No","Nuuo Central Management Server User Session Token Bruteforce"
"460","auxiliary/gather/nuuo_cms_file_download","2018-10-11","normal","No","Nuuo Central Management Server Authenticated Arbitrary File Download"
"461","auxiliary/gather/oats_downloadservlet_traversal","2019-04-16","normal","Yes","Oracle Application Testing Suite Post-Auth DownloadServlet Directory Traversal"
"462","auxiliary/gather/office365userenum","2018-09-05","normal","No","Office 365 User Enumeration"
"463","auxiliary/gather/opennms_xxe","2015-01-08","normal","No","OpenNMS Authenticated XXE"
"464","auxiliary/gather/peplink_bauth_sqli","","normal","Yes","Peplink Balance routers SQLi"
"465","auxiliary/gather/pimcore_creds_sqli","2018-08-13","normal","No","Pimcore Gather Credentials via SQL Injection"
"466","auxiliary/gather/pulse_secure_file_disclosure","2019-04-24","normal","No","Pulse Secure VPN Arbitrary File Disclosure"
"467","auxiliary/gather/qnap_backtrace_admin_hash","2017-01-31","normal","Yes","QNAP NAS/NVR Administrator Hash Disclosure"
"468","auxiliary/gather/qnap_lfi","2019-11-25","normal","Yes","QNAP QTS and Photo Station Local File Inclusion"
"469","auxiliary/gather/rails_doubletap_file_read","","normal","Yes","Ruby On Rails File Content Disclosure ('doubletap')"
"470","auxiliary/gather/redis_extractor","","normal","Yes","Redis Extractor"
"471","auxiliary/gather/safari_file_url_navigation","2014-01-16","normal","No","Mac OS X Safari file:// Redirection Sandbox Escape"
"472","auxiliary/gather/saltstack_salt_root_key","2020-04-30","normal","No","SaltStack Salt Master Server Root Key Disclosure"
"473","auxiliary/gather/samsung_browser_sop_bypass","2017-11-08","normal","No","Samsung Internet Browser SOP Bypass"
"474","auxiliary/gather/search_email_collector","","normal","No","Search Engine Domain Email Address Collector"
"475","auxiliary/gather/searchengine_subdomains_collector","","normal","No","Search Engine Subdomains Collector"
"476","auxiliary/gather/shodan_honeyscore","","normal","No","Shodan Honeyscore Client"
"477","auxiliary/gather/shodan_host","","normal","No","Shodan Host Port"
"478","auxiliary/gather/shodan_search","","normal","No","Shodan Search"
"479","auxiliary/gather/snare_registry","","normal","No","Snare Lite for Windows Registry Access"
"480","auxiliary/gather/solarwinds_orion_sqli","2015-02-24","normal","No","Solarwinds Orion AccountManagement.asmx GetAccounts Admin Creation"
"481","auxiliary/gather/ssllabs_scan","","normal","No","SSL Labs API Client"
"482","auxiliary/gather/suite_crm_export_sqli","2022-05-24","normal","Yes","SuiteCRM authenticated SQL injection in export functionality"
"483","auxiliary/gather/teamtalk_creds","","normal","No","TeamTalk Gather Credentials"
"484","auxiliary/gather/trackit_sql_domain_creds","2014-10-07","normal","No","BMC / Numara Track-It! Domain Administrator and SQL Server User Password Disclosure"
