#,Name,Disclosure Date,Rank,Check,Description
"231","payload/cmd/windows/powershell/patchupdllinject/reverse_tcp_dns","","normal","No","Powershell Exec, Reverse TCP Stager (DNS)"
"232","payload/cmd/windows/powershell/patchupdllinject/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"233","payload/cmd/windows/powershell/patchupdllinject/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"234","payload/cmd/windows/powershell/patchupdllinject/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support"
"235","payload/cmd/windows/powershell/patchupmeterpreter/bind_hidden_ipknock_tcp","","normal","No","Powershell Exec, Hidden Bind Ipknock TCP Stager"
"236","payload/cmd/windows/powershell/patchupmeterpreter/bind_hidden_tcp","","normal","No","Powershell Exec, Hidden Bind TCP Stager"
"237","payload/cmd/windows/powershell/patchupmeterpreter/bind_ipv6_tcp","","normal","No","Powershell Exec, Bind IPv6 TCP Stager (Windows x86)"
"238","payload/cmd/windows/powershell/patchupmeterpreter/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"239","payload/cmd/windows/powershell/patchupmeterpreter/bind_named_pipe","","normal","No","Powershell Exec, Windows x86 Bind Named Pipe Stager"
"240","payload/cmd/windows/powershell/patchupmeterpreter/bind_nonx_tcp","","normal","No","Powershell Exec, Bind TCP Stager (No NX or Win7)"
"241","payload/cmd/windows/powershell/patchupmeterpreter/bind_tcp","","normal","No","Powershell Exec, Bind TCP Stager (Windows x86)"
"242","payload/cmd/windows/powershell/patchupmeterpreter/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"243","payload/cmd/windows/powershell/patchupmeterpreter/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x86)"
"244","payload/cmd/windows/powershell/patchupmeterpreter/find_tag","","normal","No","Powershell Exec, Find Tag Ordinal Stager"
"245","payload/cmd/windows/powershell/patchupmeterpreter/reverse_ipv6_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (IPv6)"
"246","payload/cmd/windows/powershell/patchupmeterpreter/reverse_nonx_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (No NX or Win7)"
"247","payload/cmd/windows/powershell/patchupmeterpreter/reverse_ord_tcp","","normal","No","Powershell Exec, Reverse Ordinal TCP Stager (No NX or Win7)"
"248","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp","","normal","No","Powershell Exec, Reverse TCP Stager"
"249","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp_allports","","normal","No","Powershell Exec, Reverse All-Port TCP Stager"
"250","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp_dns","","normal","No","Powershell Exec, Reverse TCP Stager (DNS)"
"251","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"252","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"253","payload/cmd/windows/powershell/patchupmeterpreter/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support"
"254","payload/cmd/windows/powershell/peinject/bind_hidden_ipknock_tcp","","normal","No","Powershell Exec, Hidden Bind Ipknock TCP Stager"
"255","payload/cmd/windows/powershell/peinject/bind_hidden_tcp","","normal","No","Powershell Exec, Hidden Bind TCP Stager"
"256","payload/cmd/windows/powershell/peinject/bind_ipv6_tcp","","normal","No","Powershell Exec, Bind IPv6 TCP Stager (Windows x86)"
"257","payload/cmd/windows/powershell/peinject/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"258","payload/cmd/windows/powershell/peinject/bind_named_pipe","","normal","No","Powershell Exec, Windows x86 Bind Named Pipe Stager"
"259","payload/cmd/windows/powershell/peinject/bind_nonx_tcp","","normal","No","Powershell Exec, Bind TCP Stager (No NX or Win7)"
"260","payload/cmd/windows/powershell/peinject/bind_tcp","","normal","No","Powershell Exec, Bind TCP Stager (Windows x86)"
"261","payload/cmd/windows/powershell/peinject/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"262","payload/cmd/windows/powershell/peinject/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x86)"
"263","payload/cmd/windows/powershell/peinject/find_tag","","normal","No","Powershell Exec, Find Tag Ordinal Stager"
"264","payload/cmd/windows/powershell/peinject/reverse_ipv6_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (IPv6)"
"265","payload/cmd/windows/powershell/peinject/reverse_named_pipe","","normal","No","Powershell Exec, Windows x86 Reverse Named Pipe (SMB) Stager"
"266","payload/cmd/windows/powershell/peinject/reverse_nonx_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (No NX or Win7)"
"267","payload/cmd/windows/powershell/peinject/reverse_ord_tcp","","normal","No","Powershell Exec, Reverse Ordinal TCP Stager (No NX or Win7)"
"268","payload/cmd/windows/powershell/peinject/reverse_tcp","","normal","No","Powershell Exec, Reverse TCP Stager"
"269","payload/cmd/windows/powershell/peinject/reverse_tcp_allports","","normal","No","Powershell Exec, Reverse All-Port TCP Stager"
"270","payload/cmd/windows/powershell/peinject/reverse_tcp_dns","","normal","No","Powershell Exec, Reverse TCP Stager (DNS)"
"271","payload/cmd/windows/powershell/peinject/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"272","payload/cmd/windows/powershell/peinject/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"273","payload/cmd/windows/powershell/peinject/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support"
"274","payload/cmd/windows/powershell/pingback_bind_tcp","","normal","No","Powershell Exec, Windows x86 Pingback, Bind TCP Inline"
"275","payload/cmd/windows/powershell/pingback_reverse_tcp","","normal","No","Powershell Exec, Windows x86 Pingback, Reverse TCP Inline"
"276","payload/cmd/windows/powershell/powershell_bind_tcp","","normal","No","Powershell Exec"
"277","payload/cmd/windows/powershell/powershell_reverse_tcp","","normal","No","Powershell Exec"
"278","payload/cmd/windows/powershell/powershell_reverse_tcp_ssl","","normal","No","Powershell Exec"
"279","payload/cmd/windows/powershell/shell/bind_hidden_ipknock_tcp","","normal","No","Powershell Exec, Windows Command Shell, Hidden Bind Ipknock TCP Stager"
"280","payload/cmd/windows/powershell/shell/bind_hidden_tcp","","normal","No","Powershell Exec, Windows Command Shell, Hidden Bind TCP Stager"
"281","payload/cmd/windows/powershell/shell/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows Command Shell, Bind IPv6 TCP Stager (Windows x86)"
"282","payload/cmd/windows/powershell/shell/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows Command Shell, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"283","payload/cmd/windows/powershell/shell/bind_named_pipe","","normal","No","Powershell Exec, Windows Command Shell, Windows x86 Bind Named Pipe Stager"
"284","payload/cmd/windows/powershell/shell/bind_nonx_tcp","","normal","No","Powershell Exec, Windows Command Shell, Bind TCP Stager (No NX or Win7)"
"285","payload/cmd/windows/powershell/shell/bind_tcp","","normal","No","Powershell Exec, Windows Command Shell, Bind TCP Stager (Windows x86)"
"286","payload/cmd/windows/powershell/shell/bind_tcp_rc4","","normal","No","Powershell Exec, Windows Command Shell, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"287","payload/cmd/windows/powershell/shell/bind_tcp_uuid","","normal","No","Powershell Exec, Windows Command Shell, Bind TCP Stager with UUID Support (Windows x86)"
"288","payload/cmd/windows/powershell/shell/find_tag","","normal","No","Powershell Exec, Windows Command Shell, Find Tag Ordinal Stager"
"289","payload/cmd/windows/powershell/shell/reverse_ipv6_tcp","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager (IPv6)"
"290","payload/cmd/windows/powershell/shell/reverse_nonx_tcp","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager (No NX or Win7)"
"291","payload/cmd/windows/powershell/shell/reverse_ord_tcp","","normal","No","Powershell Exec, Windows Command Shell, Reverse Ordinal TCP Stager (No NX or Win7)"
"292","payload/cmd/windows/powershell/shell/reverse_tcp","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager"
"293","payload/cmd/windows/powershell/shell/reverse_tcp_allports","","normal","No","Powershell Exec, Windows Command Shell, Reverse All-Port TCP Stager"
"294","payload/cmd/windows/powershell/shell/reverse_tcp_dns","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager (DNS)"
"295","payload/cmd/windows/powershell/shell/reverse_tcp_rc4","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"296","payload/cmd/windows/powershell/shell/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"297","payload/cmd/windows/powershell/shell/reverse_tcp_uuid","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Stager with UUID Support"
"298","payload/cmd/windows/powershell/shell/reverse_udp","","normal","No","Powershell Exec, Windows Command Shell, Reverse UDP Stager with UUID Support"
"299","payload/cmd/windows/powershell/shell_bind_tcp","","normal","No","Powershell Exec, Windows Command Shell, Bind TCP Inline"
"300","payload/cmd/windows/powershell/shell_bind_tcp_xpfw","","normal","No","Powershell Exec, Windows Disable Windows ICF, Command Shell, Bind TCP Inline"
"301","payload/cmd/windows/powershell/shell_hidden_bind_tcp","","normal","No","Powershell Exec, Windows Command Shell, Hidden Bind TCP Inline"
"302","payload/cmd/windows/powershell/shell_reverse_tcp","","normal","No","Powershell Exec, Windows Command Shell, Reverse TCP Inline"
"303","payload/cmd/windows/powershell/speak_pwned","","normal","No","Powershell Exec"
"304","payload/cmd/windows/powershell/upexec/bind_hidden_ipknock_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Hidden Bind Ipknock TCP Stager"
"305","payload/cmd/windows/powershell/upexec/bind_hidden_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Hidden Bind TCP Stager"
"306","payload/cmd/windows/powershell/upexec/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Bind IPv6 TCP Stager (Windows x86)"
"307","payload/cmd/windows/powershell/upexec/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows Upload/Execute, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"308","payload/cmd/windows/powershell/upexec/bind_named_pipe","","normal","No","Powershell Exec, Windows Upload/Execute, Windows x86 Bind Named Pipe Stager"
"309","payload/cmd/windows/powershell/upexec/bind_nonx_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Bind TCP Stager (No NX or Win7)"
"310","payload/cmd/windows/powershell/upexec/bind_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Bind TCP Stager (Windows x86)"
"311","payload/cmd/windows/powershell/upexec/bind_tcp_rc4","","normal","No","Powershell Exec, Windows Upload/Execute, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"312","payload/cmd/windows/powershell/upexec/bind_tcp_uuid","","normal","No","Powershell Exec, Windows Upload/Execute, Bind TCP Stager with UUID Support (Windows x86)"
"313","payload/cmd/windows/powershell/upexec/find_tag","","normal","No","Powershell Exec, Windows Upload/Execute, Find Tag Ordinal Stager"
"314","payload/cmd/windows/powershell/upexec/reverse_ipv6_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager (IPv6)"
"315","payload/cmd/windows/powershell/upexec/reverse_nonx_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager (No NX or Win7)"
"316","payload/cmd/windows/powershell/upexec/reverse_ord_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse Ordinal TCP Stager (No NX or Win7)"
"317","payload/cmd/windows/powershell/upexec/reverse_tcp","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager"
"318","payload/cmd/windows/powershell/upexec/reverse_tcp_allports","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse All-Port TCP Stager"
"319","payload/cmd/windows/powershell/upexec/reverse_tcp_dns","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager (DNS)"
"320","payload/cmd/windows/powershell/upexec/reverse_tcp_rc4","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"321","payload/cmd/windows/powershell/upexec/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"322","payload/cmd/windows/powershell/upexec/reverse_tcp_uuid","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse TCP Stager with UUID Support"
"323","payload/cmd/windows/powershell/upexec/reverse_udp","","normal","No","Powershell Exec, Windows Upload/Execute, Reverse UDP Stager with UUID Support"
"324","payload/cmd/windows/powershell/vncinject/bind_hidden_ipknock_tcp","","normal","No","Powershell Exec, Hidden Bind Ipknock TCP Stager"
"325","payload/cmd/windows/powershell/vncinject/bind_hidden_tcp","","normal","No","Powershell Exec, Hidden Bind TCP Stager"
"326","payload/cmd/windows/powershell/vncinject/bind_ipv6_tcp","","normal","No","Powershell Exec, Bind IPv6 TCP Stager (Windows x86)"
"327","payload/cmd/windows/powershell/vncinject/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"328","payload/cmd/windows/powershell/vncinject/bind_named_pipe","","normal","No","Powershell Exec, Windows x86 Bind Named Pipe Stager"
"329","payload/cmd/windows/powershell/vncinject/bind_nonx_tcp","","normal","No","Powershell Exec, Bind TCP Stager (No NX or Win7)"
"330","payload/cmd/windows/powershell/vncinject/bind_tcp","","normal","No","Powershell Exec, Bind TCP Stager (Windows x86)"
"331","payload/cmd/windows/powershell/vncinject/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"332","payload/cmd/windows/powershell/vncinject/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x86)"
"333","payload/cmd/windows/powershell/vncinject/find_tag","","normal","No","Powershell Exec, Find Tag Ordinal Stager"
"334","payload/cmd/windows/powershell/vncinject/reverse_hop_http","","normal","No","Powershell Exec, Reverse Hop HTTP/HTTPS Stager"
"335","payload/cmd/windows/powershell/vncinject/reverse_http","","normal","No","Powershell Exec, Windows Reverse HTTP Stager (wininet)"
"336","payload/cmd/windows/powershell/vncinject/reverse_http_proxy_pstore","","normal","No","Powershell Exec, Reverse HTTP Stager Proxy"
"337","payload/cmd/windows/powershell/vncinject/reverse_ipv6_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (IPv6)"
"338","payload/cmd/windows/powershell/vncinject/reverse_nonx_tcp","","normal","No","Powershell Exec, Reverse TCP Stager (No NX or Win7)"
"339","payload/cmd/windows/powershell/vncinject/reverse_ord_tcp","","normal","No","Powershell Exec, Reverse Ordinal TCP Stager (No NX or Win7)"
"340","payload/cmd/windows/powershell/vncinject/reverse_tcp","","normal","No","Powershell Exec, Reverse TCP Stager"
"341","payload/cmd/windows/powershell/vncinject/reverse_tcp_allports","","normal","No","Powershell Exec, Reverse All-Port TCP Stager"
"342","payload/cmd/windows/powershell/vncinject/reverse_tcp_dns","","normal","No","Powershell Exec, Reverse TCP Stager (DNS)"
"343","payload/cmd/windows/powershell/vncinject/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"344","payload/cmd/windows/powershell/vncinject/reverse_tcp_rc4_dns","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"345","payload/cmd/windows/powershell/vncinject/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support"
"346","payload/cmd/windows/powershell/vncinject/reverse_winhttp","","normal","No","Powershell Exec, Windows Reverse HTTP Stager (winhttp)"
"347","payload/cmd/windows/powershell/x64/custom/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 IPv6 Bind TCP Stager"
"348","payload/cmd/windows/powershell/x64/custom/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 IPv6 Bind TCP Stager with UUID Support"
"349","payload/cmd/windows/powershell/x64/custom/bind_named_pipe","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Bind Named Pipe Stager"
"350","payload/cmd/windows/powershell/x64/custom/bind_tcp","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Bind TCP Stager"
"351","payload/cmd/windows/powershell/x64/custom/bind_tcp_rc4","","normal","No","Powershell Exec, Windows shellcode stage, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"352","payload/cmd/windows/powershell/x64/custom/bind_tcp_uuid","","normal","No","Powershell Exec, Windows shellcode stage, Bind TCP Stager with UUID Support (Windows x64)"
"353","payload/cmd/windows/powershell/x64/custom/reverse_http","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)"
"354","payload/cmd/windows/powershell/x64/custom/reverse_https","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)"
"355","payload/cmd/windows/powershell/x64/custom/reverse_named_pipe","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse Named Pipe (SMB) Stager"
"356","payload/cmd/windows/powershell/x64/custom/reverse_tcp","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse TCP Stager"
"357","payload/cmd/windows/powershell/x64/custom/reverse_tcp_rc4","","normal","No","Powershell Exec, Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"358","payload/cmd/windows/powershell/x64/custom/reverse_tcp_uuid","","normal","No","Powershell Exec, Windows shellcode stage, Reverse TCP Stager with UUID Support (Windows x64)"
"359","payload/cmd/windows/powershell/x64/custom/reverse_winhttp","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (winhttp)"
"360","payload/cmd/windows/powershell/x64/custom/reverse_winhttps","","normal","No","Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTPS Stager (winhttp)"
"361","payload/cmd/windows/powershell/x64/encrypted_shell/reverse_tcp","","normal","No","Powershell Exec, Windows Command Shell, Encrypted Reverse TCP Stager"
"362","payload/cmd/windows/powershell/x64/exec","","normal","No","Powershell Exec, Windows x64 Execute Command"
"363","payload/cmd/windows/powershell/x64/loadlibrary","","normal","No","Powershell Exec, Windows x64 LoadLibrary Path"
"364","payload/cmd/windows/powershell/x64/messagebox","","normal","No","Powershell Exec, Windows MessageBox x64"
"365","payload/cmd/windows/powershell/x64/meterpreter/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager"
"366","payload/cmd/windows/powershell/x64/meterpreter/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support"
"367","payload/cmd/windows/powershell/x64/meterpreter/bind_named_pipe","","normal","No","Powershell Exec, Windows x64 Bind Named Pipe Stager"
"368","payload/cmd/windows/powershell/x64/meterpreter/bind_tcp","","normal","No","Powershell Exec, Windows x64 Bind TCP Stager"
"369","payload/cmd/windows/powershell/x64/meterpreter/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"370","payload/cmd/windows/powershell/x64/meterpreter/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x64)"
"371","payload/cmd/windows/powershell/x64/meterpreter/reverse_http","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)"
"372","payload/cmd/windows/powershell/x64/meterpreter/reverse_https","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)"
"373","payload/cmd/windows/powershell/x64/meterpreter/reverse_named_pipe","","normal","No","Powershell Exec, Windows x64 Reverse Named Pipe (SMB) Stager"
"374","payload/cmd/windows/powershell/x64/meterpreter/reverse_tcp","","normal","No","Powershell Exec, Windows x64 Reverse TCP Stager"
"375","payload/cmd/windows/powershell/x64/meterpreter/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"376","payload/cmd/windows/powershell/x64/meterpreter/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support (Windows x64)"
"377","payload/cmd/windows/powershell/x64/meterpreter/reverse_winhttp","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (winhttp)"
"378","payload/cmd/windows/powershell/x64/meterpreter/reverse_winhttps","","normal","No","Powershell Exec, Windows x64 Reverse HTTPS Stager (winhttp)"
"379","payload/cmd/windows/powershell/x64/peinject/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager"
"380","payload/cmd/windows/powershell/x64/peinject/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support"
"381","payload/cmd/windows/powershell/x64/peinject/bind_named_pipe","","normal","No","Powershell Exec, Windows x64 Bind Named Pipe Stager"
"382","payload/cmd/windows/powershell/x64/peinject/bind_tcp","","normal","No","Powershell Exec, Windows x64 Bind TCP Stager"
"383","payload/cmd/windows/powershell/x64/peinject/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"384","payload/cmd/windows/powershell/x64/peinject/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x64)"
"385","payload/cmd/windows/powershell/x64/peinject/reverse_named_pipe","","normal","No","Powershell Exec, Windows x64 Reverse Named Pipe (SMB) Stager"
"386","payload/cmd/windows/powershell/x64/peinject/reverse_tcp","","normal","No","Powershell Exec, Windows x64 Reverse TCP Stager"
"387","payload/cmd/windows/powershell/x64/peinject/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"388","payload/cmd/windows/powershell/x64/peinject/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support (Windows x64)"
"389","payload/cmd/windows/powershell/x64/pingback_reverse_tcp","","normal","No","Powershell Exec, Windows x64 Pingback, Reverse TCP Inline"
"390","payload/cmd/windows/powershell/x64/powershell_bind_tcp","","normal","No","Powershell Exec"
"391","payload/cmd/windows/powershell/x64/powershell_reverse_tcp","","normal","No","Powershell Exec"
"392","payload/cmd/windows/powershell/x64/powershell_reverse_tcp_ssl","","normal","No","Powershell Exec"
"393","payload/cmd/windows/powershell/x64/shell/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows x64 Command Shell, Windows x64 IPv6 Bind TCP Stager"
"394","payload/cmd/windows/powershell/x64/shell/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows x64 Command Shell, Windows x64 IPv6 Bind TCP Stager with UUID Support"
"395","payload/cmd/windows/powershell/x64/shell/bind_named_pipe","","normal","No","Powershell Exec, Windows x64 Command Shell, Windows x64 Bind Named Pipe Stager"
"396","payload/cmd/windows/powershell/x64/shell/bind_tcp","","normal","No","Powershell Exec, Windows x64 Command Shell, Windows x64 Bind TCP Stager"
"397","payload/cmd/windows/powershell/x64/shell/bind_tcp_rc4","","normal","No","Powershell Exec, Windows x64 Command Shell, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"398","payload/cmd/windows/powershell/x64/shell/bind_tcp_uuid","","normal","No","Powershell Exec, Windows x64 Command Shell, Bind TCP Stager with UUID Support (Windows x64)"
"399","payload/cmd/windows/powershell/x64/shell/reverse_tcp","","normal","No","Powershell Exec, Windows x64 Command Shell, Windows x64 Reverse TCP Stager"
"400","payload/cmd/windows/powershell/x64/shell/reverse_tcp_rc4","","normal","No","Powershell Exec, Windows x64 Command Shell, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"401","payload/cmd/windows/powershell/x64/shell/reverse_tcp_uuid","","normal","No","Powershell Exec, Windows x64 Command Shell, Reverse TCP Stager with UUID Support (Windows x64)"
"402","payload/cmd/windows/powershell/x64/shell_bind_tcp","","normal","No","Powershell Exec, Windows x64 Command Shell, Bind TCP Inline"
"403","payload/cmd/windows/powershell/x64/shell_reverse_tcp","","normal","No","Powershell Exec, Windows x64 Command Shell, Reverse TCP Inline"
"404","payload/cmd/windows/powershell/x64/vncinject/bind_ipv6_tcp","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager"
"405","payload/cmd/windows/powershell/x64/vncinject/bind_ipv6_tcp_uuid","","normal","No","Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support"
"406","payload/cmd/windows/powershell/x64/vncinject/bind_named_pipe","","normal","No","Powershell Exec, Windows x64 Bind Named Pipe Stager"
"407","payload/cmd/windows/powershell/x64/vncinject/bind_tcp","","normal","No","Powershell Exec, Windows x64 Bind TCP Stager"
"408","payload/cmd/windows/powershell/x64/vncinject/bind_tcp_rc4","","normal","No","Powershell Exec, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"409","payload/cmd/windows/powershell/x64/vncinject/bind_tcp_uuid","","normal","No","Powershell Exec, Bind TCP Stager with UUID Support (Windows x64)"
"410","payload/cmd/windows/powershell/x64/vncinject/reverse_http","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)"
"411","payload/cmd/windows/powershell/x64/vncinject/reverse_https","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)"
"412","payload/cmd/windows/powershell/x64/vncinject/reverse_tcp","","normal","No","Powershell Exec, Windows x64 Reverse TCP Stager"
"413","payload/cmd/windows/powershell/x64/vncinject/reverse_tcp_rc4","","normal","No","Powershell Exec, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"414","payload/cmd/windows/powershell/x64/vncinject/reverse_tcp_uuid","","normal","No","Powershell Exec, Reverse TCP Stager with UUID Support (Windows x64)"
"415","payload/cmd/windows/powershell/x64/vncinject/reverse_winhttp","","normal","No","Powershell Exec, Windows x64 Reverse HTTP Stager (winhttp)"
"416","payload/cmd/windows/powershell/x64/vncinject/reverse_winhttps","","normal","No","Powershell Exec, Windows x64 Reverse HTTPS Stager (winhttp)"
"417","payload/cmd/windows/powershell_bind_tcp","","normal","No","Windows Interactive Powershell Session, Bind TCP"
"418","payload/cmd/windows/powershell_reverse_tcp","","normal","No","Windows Interactive Powershell Session, Reverse TCP"
"419","payload/cmd/windows/powershell_reverse_tcp_ssl","","normal","No","Windows Interactive Powershell Session, Reverse TCP SSL"
"420","payload/cmd/windows/python/meterpreter/bind_tcp","","normal","No","Python Exec, Python Meterpreter, Python Bind TCP Stager"
"421","payload/cmd/windows/python/meterpreter/bind_tcp_uuid","","normal","No","Python Exec, Python Meterpreter, Python Bind TCP Stager with UUID Support"
"422","payload/cmd/windows/python/meterpreter/reverse_http","","normal","No","Python Exec, Python Meterpreter, Python Reverse HTTP Stager"
"423","payload/cmd/windows/python/meterpreter/reverse_https","","normal","No","Python Exec, Python Meterpreter, Python Reverse HTTPS Stager"
"424","payload/cmd/windows/python/meterpreter/reverse_tcp","","normal","No","Python Exec, Python Meterpreter, Python Reverse TCP Stager"
